"SPECTROID","PKGPAPERCODE","PKGPAPERREV","FILMCODE","TARGETTYPE","SIDE","UNITNUM","INKCODE","PAPERCODE","DOTGAINCODE","REGUSER","REGDATE"
"5070","20200311013","0","SG-200305 2","PAPER","1","-1",\N,"1077002035004100690",\N,"00030201","2020-06-22 14:05:00.817"
"5071","20200311013","0","SG-200305 2","INK","1","6","P1935C",\N,\N,"00030201","2020-06-22 14:05:00.817"
"5072","20200311012","0","SG-200303 2","PAPER","1","-1",\N,"1077002035004750720",\N,"00030201","2020-06-22 14:08:47.754"
"5073","20200311012","0","SG-200303 2","INK","1","6","P1935C",\N,\N,"00030201","2020-06-22 14:08:47.754"
"5074","20200311012","0","SG-200303 2","PAPER","0","-1",\N,"1077002035004750720",\N,"00030201","2020-06-22 14:08:47.754"
"5075","20200311012","0","SG-200303 2","INK","0","1","020220013",\N,\N,"00030201","2020-06-22 14:08:47.754"
"5076","20200311012","0","SG-200303 2","INK","0","2","020220009",\N,\N,"00030201","2020-06-22 14:08:47.754"
"5077","20200311012","0","SG-200303 2","INK","0","5","DS233A",\N,\N,"00030201","2020-06-22 14:08:47.754"
"5078","20200311012","0","SG-200303 2","INK","0","6","P1935C",\N,\N,"00030201","2020-06-22 14:08:47.754"
"5079","20181121008","0","ET-181002 5","PAPER","0","-1",\N,"1044001035004450620",\N,"00030201","2020-06-22 14:12:32.362"
"5080","20181121008","0","ET-181002 5","INK","0","1","P432A",\N,"1046","00030201","2020-06-22 14:12:32.362"
"5081","20181121008","0","ET-181002 5","INK","0","2","020120002",\N,"1047","00030201","2020-06-22 14:12:32.362"
"5082","20181121008","0","ET-181002 5","INK","0","3","020120007",\N,"1048","00030201","2020-06-22 14:12:32.362"
"5083","20181121008","0","ET-181002 5","INK","0","4","020120014",\N,"1049","00030201","2020-06-22 14:12:32.362"
"5084","20181121008","0","ET-181002 5","INK","0","5","P2468",\N,"1050","00030201","2020-06-22 14:12:32.362"
"5085","20181121008","0","ET-181002 5","INK","0","6","P2042",\N,"1051","00030201","2020-06-22 14:12:32.362"
"5086","20181121008","0","ET-181002 5","INK","0","7","020120015",\N,"1052","00030201","2020-06-22 14:12:32.362"
"5108","20200417004","0","EV-200331 1","PAPER","0","-1",\N,"1937214035005050760",\N,"00030201","2020-06-22 14:16:00.688"
"5109","20200417004","0","EV-200331 1","INK","0","2","020220009",\N,"1053","00030201","2020-06-22 14:16:00.688"
"5110","20200417004","0","EV-200331 1","INK","0","3","020220015",\N,"1054","00030201","2020-06-22 14:16:00.688"
"5111","20200417004","0","EV-200331 1","INK","0","4","020220014",\N,"1055","00030201","2020-06-22 14:16:00.688"
"5112","20200417004","0","EV-200331 1","INK","0","5","020220016",\N,"1056","00030201","2020-06-22 14:16:00.688"
"5113","20200417004","0","EV-200331 1","INK","0","6","그레이2",\N,"1057","00030201","2020-06-22 14:16:00.688"
"5129","20200417001","0","RB-200331 1","PAPER","0","-1",\N,"1937214035006700535",\N,"00030201","2020-06-22 14:18:59.664"
"5130","20200417001","0","RB-200331 1","INK","0","2","020220009",\N,"1058","00030201","2020-06-22 14:18:59.664"
"5131","20200417001","0","RB-200331 1","INK","0","3","020220015",\N,"1059","00030201","2020-06-22 14:18:59.664"
"5132","20200417001","0","RB-200331 1","INK","0","4","020220014",\N,"1060","00030201","2020-06-22 14:18:59.664"
"5133","20200417001","0","RB-200331 1","INK","0","5","020220016",\N,"1061","00030201","2020-06-22 14:18:59.664"
"5134","20200417001","0","RB-200331 1","INK","0","6","그레이2",\N,"1062","00030201","2020-06-22 14:18:59.664"
"5150","20181121007","0","ET-181002 4","PAPER","0","-1",\N,"1044001035004450620",\N,"00030201","2020-06-22 14:25:33.739"
"5151","20181121007","0","ET-181002 4","INK","0","1","P432A",\N,"1063","00030201","2020-06-22 14:25:33.739"
"5152","20181121007","0","ET-181002 4","INK","0","2","020120002",\N,"1064","00030201","2020-06-22 14:25:33.739"
"5153","20181121007","0","ET-181002 4","INK","0","3","020120007",\N,"1065","00030201","2020-06-22 14:25:33.739"
"5154","20181121007","0","ET-181002 4","INK","0","4","020120014",\N,"1066","00030201","2020-06-22 14:25:33.739"
"5155","20181121007","0","ET-181002 4","INK","0","5","P7516",\N,"1067","00030201","2020-06-22 14:25:33.739"
"5156","20181121007","0","ET-181002 4","INK","0","6","P2019",\N,"1068","00030201","2020-06-22 14:25:33.739"
"5157","20181121007","0","ET-181002 4","INK","0","7","020120015",\N,"1069","00030201","2020-06-22 14:25:33.739"
"5179","20181008003","0","ET-180921 3","PAPER","0","-1",\N,"1044001035004450660",\N,"00030201","2020-06-22 14:31:43.124"
"5180","20181008003","0","ET-180921 3","INK","0","1","P432A",\N,"1070","00030201","2020-06-22 14:31:43.124"
"5181","20181008003","0","ET-180921 3","INK","0","2","020120002",\N,"1071","00030201","2020-06-22 14:31:43.124"
"5182","20181008003","0","ET-180921 3","INK","0","3","020120007",\N,"1072","00030201","2020-06-22 14:31:43.124"
"5183","20181008003","0","ET-180921 3","INK","0","4","020120014",\N,"1073","00030201","2020-06-22 14:31:43.124"
"5184","20181008003","0","ET-180921 3","INK","0","5","P7515",\N,"1074","00030201","2020-06-22 14:31:43.124"
"5185","20181008003","0","ET-180921 3","INK","0","6","P719B",\N,"1075","00030201","2020-06-22 14:31:43.124"
"5186","20181008003","0","ET-180921 3","INK","0","7","020120015",\N,"1076","00030201","2020-06-22 14:31:43.124"
"5208","20181008002","0","ET-180921 2","PAPER","0","-1",\N,"1044001035004450660",\N,"00030201","2020-06-22 14:35:55.101"
"5209","20181008002","0","ET-180921 2","INK","0","1","P432A",\N,"1077","00030201","2020-06-22 14:35:55.101"
"5210","20181008002","0","ET-180921 2","INK","0","2","020120002",\N,"1078","00030201","2020-06-22 14:35:55.101"
"5211","20181008002","0","ET-180921 2","INK","0","3","020120007",\N,"1079","00030201","2020-06-22 14:35:55.101"
"5212","20181008002","0","ET-180921 2","INK","0","4","020120014",\N,"1080","00030201","2020-06-22 14:35:55.101"
"5213","20181008002","0","ET-180921 2","INK","0","5","P2468",\N,"1081","00030201","2020-06-22 14:35:55.101"
"5214","20181008002","0","ET-180921 2","INK","0","6","P2042",\N,"1082","00030201","2020-06-22 14:35:55.101"
"5215","20181008002","0","ET-180921 2","INK","0","7","020120015",\N,"1083","00030201","2020-06-22 14:35:55.101"
"5237","20200615001","0","SV-200601 3","PAPER","0","-1",\N,"1043001035004550725",\N,"00030201","2020-06-22 14:37:44.347"
"5238","20200615001","0","SV-200601 3","INK","0","1","P7525B",\N,"1084","00030201","2020-06-22 14:37:44.347"
"5239","20200615001","0","SV-200601 3","INK","0","2","닥터블루2",\N,"1085","00030201","2020-06-22 14:37:44.347"
"5240","20200615001","0","SV-200601 3","INK","0","3","020220009",\N,"1086","00030201","2020-06-22 14:37:44.347"
"5241","20200615001","0","SV-200601 3","INK","0","4","P529C",\N,"1087","00030201","2020-06-22 14:37:44.347"
"5242","20200615001","0","SV-200601 3","INK","0","5","P177J",\N,"1088","00030201","2020-06-22 14:37:44.347"
"5243","20200615001","0","SV-200601 3","INK","0","6","P1225F",\N,"1089","00030201","2020-06-22 14:37:44.347"
"5244","20200615001","0","SV-200601 3","INK","0","7","P2310A",\N,"1090","00030201","2020-06-22 14:37:44.347"
"5266","20200409008","0","SV-200402 5","PAPER","0","-1",\N,"1959001035004050605",\N,"00030201","2020-06-22 14:39:47.619"
"5267","20200409008","0","SV-200402 5","INK","0","1","금분11",\N,"1091","00030201","2020-06-22 14:39:47.619"
"5268","20200409008","0","SV-200402 5","INK","0","2","회색2",\N,"1092","00030201","2020-06-22 14:39:47.619"
"5269","20200409008","0","SV-200402 5","INK","0","3","020220015",\N,"1093","00030201","2020-06-22 14:39:47.619"
"5270","20200409008","0","SV-200402 5","INK","0","4","020220014",\N,"1094","00030201","2020-06-22 14:39:47.619"
"5271","20200409008","0","SV-200402 5","INK","0","5","P587A",\N,"1095","00030201","2020-06-22 14:39:47.619"
"5272","20200409008","0","SV-200402 5","INK","0","6","미색8",\N,"1096","00030201","2020-06-22 14:39:47.619"
"5273","20200409008","0","SV-200402 5","INK","0","7","020220016",\N,"1097","00030201","2020-06-22 14:39:47.619"
"5295","20200409009","0","SV-200402 4","PAPER","0","-1",\N,"1959001035004850745",\N,"00030201","2020-06-22 14:43:07.323"
"5296","20200409009","0","SV-200402 4","INK","0","1","금분11",\N,"1098","00030201","2020-06-22 14:43:07.323"
"5297","20200409009","0","SV-200402 4","INK","0","2","회색2",\N,"1099","00030201","2020-06-22 14:43:07.323"
"5298","20200409009","0","SV-200402 4","INK","0","3","020220015",\N,"1100","00030201","2020-06-22 14:43:07.323"
"5299","20200409009","0","SV-200402 4","INK","0","4","020220014",\N,"1101","00030201","2020-06-22 14:43:07.323"
"5300","20200409009","0","SV-200402 4","INK","0","5","P2337",\N,"1102","00030201","2020-06-22 14:43:07.323"
"5301","20200409009","0","SV-200402 4","INK","0","6","미색8",\N,"1103","00030201","2020-06-22 14:43:07.323"
"5302","20200409009","0","SV-200402 4","INK","0","7","020220016",\N,"1104","00030201","2020-06-22 14:43:07.323"
"5324","20200612001","0","SV-200528 1","PAPER","0","-1",\N,"1043001035004700665",\N,"00030201","2020-06-22 14:43:28.095"
"5325","20200612001","0","SV-200528 1","INK","0","2","P563B",\N,"1105","00030201","2020-06-22 14:43:28.095"
"5326","20200612001","0","SV-200528 1","INK","0","3","020220009",\N,"1106","00030201","2020-06-22 14:43:28.095"
"5327","20200612001","0","SV-200528 1","INK","0","4","P2223A",\N,"1107","00030201","2020-06-22 14:43:28.095"
"5328","20200612001","0","SV-200528 1","INK","0","5","P2445",\N,"1108","00030201","2020-06-22 14:43:28.095"
"5329","20200612001","0","SV-200528 1","INK","0","6","P1225G",\N,"1109","00030201","2020-06-22 14:43:28.095"
"5330","20200612001","0","SV-200528 1","INK","0","7","P2310A",\N,"1110","00030201","2020-06-22 14:43:28.095"
"5349","20200519002","0","EN-200513 1","PAPER","0","-1",\N,"1046002035006300650",\N,"00030201","2020-06-22 14:45:33.681"
"5350","20200519002","0","EN-200513 1","INK","0","1","020220013",\N,\N,"00030201","2020-06-22 14:45:33.681"
"5351","20200519002","0","EN-200513 1","INK","0","2","020220009",\N,\N,"00030201","2020-06-22 14:45:33.681"
"5352","20200519002","0","EN-200513 1","INK","0","3","P2299",\N,\N,"00030201","2020-06-22 14:45:33.681"
"5353","20200519002","0","EN-200513 1","INK","0","4","032레드",\N,\N,"00030201","2020-06-22 14:45:33.681"
"5354","20200519002","0","EN-200513 1","INK","0","5","P368M",\N,\N,"00030201","2020-06-22 14:45:33.681"
"5355","20200519002","0","EN-200513 1","INK","0","6","P365B",\N,\N,"00030201","2020-06-22 14:45:33.681"
"5356","20200519003","0","SA-200513 1","PAPER","0","-1",\N,"1046002035006300650",\N,"00030201","2020-06-22 14:47:55.601"
"5357","20200519003","0","SA-200513 1","INK","0","1","020220013",\N,\N,"00030201","2020-06-22 14:47:55.601"
"5358","20200519003","0","SA-200513 1","INK","0","2","P2299",\N,\N,"00030201","2020-06-22 14:47:55.601"
"5359","20200519003","0","SA-200513 1","INK","0","3","020220009",\N,\N,"00030201","2020-06-22 14:47:55.601"
"5360","20200519003","0","SA-200513 1","INK","0","4","P635A",\N,\N,"00030201","2020-06-22 14:47:55.601"
"5361","20200519003","0","SA-200513 1","INK","0","5","P305G",\N,\N,"00030201","2020-06-22 14:47:55.601"
"5362","20200622001","0","JJ-200513 2","PAPER","0","-1",\N,"1046001035004400625",\N,"00030201","2020-06-22 14:49:14.357"
"5363","20200622001","0","JJ-200513 2","INK","0","1","P729G",\N,"1111","00030201","2020-06-22 14:49:14.357"
"5364","20200622001","0","JJ-200513 2","INK","0","3","P662A",\N,"1112","00030201","2020-06-22 14:49:14.357"
"5365","20200622001","0","JJ-200513 2","INK","0","6","DS305",\N,"1113","00030201","2020-06-22 14:49:14.357"
"5366","20200622001","0","JJ-200513 2","INK","0","7","DS304",\N,"1114","00030201","2020-06-22 14:49:14.357"
"5379","20200622005","0","SV-200612 12A","PAPER","0","-1",\N,"1822113024007500440",\N,"00030201","2020-06-22 14:51:34.624"
"5380","20200622005","0","SV-200612 12A","INK","0","7","살구색8",\N,"1115","00030201","2020-06-22 14:51:34.624"
"5384","20200525003","0","SV-200512 12","PAPER","0","-1",\N,"1061001035004950720",\N,"00030201","2020-06-22 14:55:15.938"
"5385","20200525003","0","SV-200512 12","INK","0","1","020120002",\N,"1116","00030201","2020-06-22 14:55:15.938"
"5386","20200525003","0","SV-200512 12","INK","0","2","P.BLACK 7",\N,"1117","00030201","2020-06-22 14:55:15.938"
"5387","20200525003","0","SV-200512 12","INK","0","4","워터풀라벨",\N,"1118","00030201","2020-06-22 14:55:15.938"
"5388","20200525003","0","SV-200512 12","INK","0","5","DIC2182",\N,"1119","00030201","2020-06-22 14:55:15.938"
"5401","20200514010","0","SV-200428 7","PAPER","1","-1",\N,"1061001035004200780",\N,"00030201","2020-06-22 14:55:42.850"
"5402","20200514010","0","SV-200428 7","INK","1","5","P2337G",\N,\N,"00030201","2020-06-22 14:55:42.850"
"5403","20200514010","0","SV-200428 7","PAPER","0","-1",\N,"1061001035004200780",\N,"00030201","2020-06-22 14:55:42.850"
"5404","20200514010","0","SV-200428 7","INK","0","1","금분11",\N,"1120","00030201","2020-06-22 14:55:42.850"
"5405","20200514010","0","SV-200428 7","INK","0","2","회색",\N,"1121","00030201","2020-06-22 14:55:42.850"
"5406","20200514010","0","SV-200428 7","INK","0","3","020220015",\N,"1122","00030201","2020-06-22 14:55:42.850"
"5407","20200514010","0","SV-200428 7","INK","0","4","020220014",\N,"1123","00030201","2020-06-22 14:55:42.850"
"5408","20200514010","0","SV-200428 7","INK","0","5","P2337G",\N,"1124","00030201","2020-06-22 14:55:42.850"
"5409","20200514010","0","SV-200428 7","INK","0","6","미색8",\N,"1125","00030201","2020-06-22 14:55:42.850"
"5410","20200514010","0","SV-200428 7","INK","0","7","020220016",\N,"1126","00030201","2020-06-22 14:55:42.850"
"5432","20190131005","0","IN-190508 2B","PAPER","0","-1",\N,"1042005014004400535",\N,"00030201","2020-06-22 15:03:02.943"
"5433","20190131005","0","IN-190508 2B","INK","0","1","P7508C",\N,"1127","00030201","2020-06-22 15:03:02.943"
"5434","20190131005","0","IN-190508 2B","INK","0","3","020220009",\N,"1128","00030201","2020-06-22 15:03:02.943"
"5435","20190131005","0","IN-190508 2B","INK","0","5","020220014",\N,"1129","00030201","2020-06-22 15:03:02.943"
"5436","20190131005","0","IN-190508 2B","INK","0","6","020220016",\N,"1130","00030201","2020-06-22 15:03:02.943"
"5437","20190131005","0","IN-190508 2B","INK","0","7","P2452",\N,"1131","00030201","2020-06-22 15:03:02.943"
"5453","20190131004","0","IN-200129 1B","PAPER","0","-1",\N,"1042005014003750710",\N,"00030201","2020-06-22 15:07:54.464"
"5454","20190131004","0","IN-200129 1B","INK","0","1","P7508C",\N,\N,"00030201","2020-06-22 15:07:54.464"
"5455","20190131004","0","IN-200129 1B","INK","0","7","P7645B",\N,\N,"00030201","2020-06-22 15:07:54.464"
"5456","20200225007","0","IN-200129 1B","PAPER","0","-1",\N,"1042005014003750710",\N,"00030201","2020-06-22 15:11:04.277"
"5457","20200225007","0","IN-200129 1B","INK","0","1","P7506",\N,"1132","00030201","2020-06-22 15:11:04.277"
"5458","20200225007","0","IN-200129 1B","INK","0","3","020220009",\N,"1133","00030201","2020-06-22 15:11:04.277"
"5459","20200225007","0","IN-200129 1B","INK","0","7","P7645",\N,"1134","00030201","2020-06-22 15:11:04.277"
"5469","20200408005","0","SV-200402 3","PAPER","0","-1",\N,"1046002025003640540",\N,"00030201","2020-06-22 15:13:37.223"
"5470","20200408005","0","SV-200402 3","INK","0","1","020220013",\N,\N,"00030201","2020-06-22 15:13:37.223"
"5471","20200408005","0","SV-200402 3","INK","0","2","P476V",\N,\N,"00030201","2020-06-22 15:13:37.223"
"5472","20200408005","0","SV-200402 3","INK","0","3","P467A",\N,\N,"00030201","2020-06-22 15:13:37.223"
"5473","20200408005","0","SV-200402 3","INK","0","4","P200W",\N,\N,"00030201","2020-06-22 15:13:37.223"
"5474","20200408005","0","SV-200402 3","INK","0","5","P468C",\N,\N,"00030201","2020-06-22 15:13:37.223"
"5475","20200408005","0","SV-200402 3","INK","0","6","P332A",\N,\N,"00030201","2020-06-22 15:13:37.223"
"5476","20200612010","0","ET-200602 1","PAPER","0","-1",\N,"1953001030004550590",\N,"00030201","2020-06-22 15:16:47.549"
"5477","20200612010","0","ET-200602 1","INK","0","1","020120002",\N,"1135","00030201","2020-06-22 15:16:47.549"
"5478","20200612010","0","ET-200602 1","INK","0","3","P191S",\N,"1136","00030201","2020-06-22 15:16:47.549"
"5479","20200612010","0","ET-200602 1","INK","0","4","P4695E",\N,"1137","00030201","2020-06-22 15:16:47.549"
"5480","20200612010","0","ET-200602 1","INK","0","5","DS7522A",\N,"1138","00030201","2020-06-22 15:16:47.549"
"5481","20200612010","0","ET-200602 1","INK","0","6","P473",\N,"1139","00030201","2020-06-22 15:16:47.549"
"5497","20200612005","0","LG-200522 2A","PAPER","0","-1",\N,"1062001040008450585",\N,"00030201","2020-06-22 15:25:03.549"
"5498","20200612005","0","LG-200522 2A","INK","0","1","020120002",\N,"1140","00030201","2020-06-22 15:25:03.549"
"5499","20200612005","0","LG-200522 2A","INK","0","2","020120007",\N,"1141","00030201","2020-06-22 15:25:03.549"
"5500","20200612005","0","LG-200522 2A","INK","0","3","020120014",\N,"1142","00030201","2020-06-22 15:25:03.549"
"5501","20200612005","0","LG-200522 2A","INK","0","4","020120015",\N,"1143","00030201","2020-06-22 15:25:03.549"
"5502","20200612005","0","LG-200522 2A","INK","0","5","P4625B",\N,"1144","00030201","2020-06-22 15:25:03.549"
"5518","20200612004","0","LG-200522 1A","PAPER","0","-1",\N,"1062001040006750580",\N,"00030201","2020-06-22 15:29:06.841"
"5519","20200612004","0","LG-200522 1A","INK","0","1","020120002",\N,"1145","00030201","2020-06-22 15:29:06.841"
"5520","20200612004","0","LG-200522 1A","INK","0","2","020120007",\N,"1146","00030201","2020-06-22 15:29:06.841"
"5521","20200612004","0","LG-200522 1A","INK","0","3","020120014",\N,"1147","00030201","2020-06-22 15:29:06.841"
"5522","20200612004","0","LG-200522 1A","INK","0","4","020120015",\N,"1148","00030201","2020-06-22 15:29:06.841"
"5523","20200612004","0","LG-200522 1A","INK","0","5","P4625B",\N,"1149","00030201","2020-06-22 15:29:06.841"
"5539","20200408003","0","SV-200402 1","PAPER","1","-1",\N,"1046002040003640700",\N,"00030201","2020-06-22 15:30:58.224"
"5540","20200408003","0","SV-200402 1","INK","1","6","P332A",\N,\N,"00030201","2020-06-22 15:30:58.224"
"5541","20200408003","0","SV-200402 1","PAPER","0","-1",\N,"1046002040003640700",\N,"00030201","2020-06-22 15:30:58.224"
"5542","20200408003","0","SV-200402 1","INK","0","1","020220013",\N,\N,"00030201","2020-06-22 15:30:58.224"
"5543","20200408003","0","SV-200402 1","INK","0","2","P476V",\N,\N,"00030201","2020-06-22 15:30:58.224"
"5544","20200408003","0","SV-200402 1","INK","0","3","P467A",\N,\N,"00030201","2020-06-22 15:30:58.224"
"5545","20200408003","0","SV-200402 1","INK","0","4","P200W",\N,\N,"00030201","2020-06-22 15:30:58.224"
"5546","20200408003","0","SV-200402 1","INK","0","5","P468C",\N,\N,"00030201","2020-06-22 15:30:58.224"
"5547","20200408003","0","SV-200402 1","INK","0","6","P332A",\N,\N,"00030201","2020-06-22 15:30:58.224"
"5548","20200408002","0","SV-200122 1B","PAPER","0","-1",\N,"1013001022005200635",\N,"00030201","2020-06-22 15:32:27.381"
"5549","20200408002","0","SV-200122 1B","INK","0","6","P332A",\N,\N,"00030201","2020-06-22 15:32:27.381"
"5550","20200619007","0","BD-200610 1","PAPER","0","-1",\N,"1061001030005400605",\N,"00030201","2020-06-22 15:34:29.328"
"5551","20200619007","0","BD-200610 1","INK","0","1","020120002",\N,\N,"00030201","2020-06-22 15:34:29.328"
