SPECTROID,WIDTH,HEIGHT,WEIGHT,PAPER_SPECR_01,PAPER_SPECR_02,PAPER_SPECR_03,PAPER_SPECR_04,PAPER_SPECR_05,PAPER_SPECR_06,PAPER_SPECR_07,PAPER_SPECR_08,PAPER_SPECR_09,PAPER_SPECR_10,PAPER_SPECR_11,PAPER_SPECR_12,PAPER_SPECR_13,PAPER_SPECR_14,PAPER_SPECR_15,PAPER_SPECR_16,PAPER_SPECR_17,PAPER_SPECR_18,PAPER_SPECR_19,PAPER_SPECR_20,PAPER_SPECR_21,PAPER_SPECR_22,PAPER_SPECR_23,PAPER_SPECR_24,PAPER_SPECR_25,PAPER_SPECR_26,PAPER_SPECR_27,PAPER_SPECR_28,PAPER_SPECR_29,PAPER_SPECR_30,PAPER_SPECR_31,PAPER_SPECD_01,PAPER_SPECD_02,PAPER_SPECD_03,PAPER_SPECD_04,PAPER_SPECD_05,PAPER_SPECD_06,PAPER_SPECD_07,PAPER_SPECD_08,PAPER_SPECD_09,PAPER_SPECD_10,PAPER_SPECD_11,PAPER_SPECD_12,PAPER_SPECD_13,PAPER_SPECD_14,PAPER_SPECD_15,PAPER_SPECD_16,PAPER_SPECD_17,PAPER_SPECD_18,PAPER_SPECD_19,PAPER_SPECD_20,PAPER_SPECD_21,PAPER_SPECD_22,PAPER_SPECD_23,PAPER_SPECD_24,PAPER_SPECD_25,PAPER_SPECD_26,PAPER_SPECD_27,PAPER_SPECD_28,PAPER_SPECD_29,PAPER_SPECD_30,PAPER_SPECD_31,LAB_L,LAB_A,LAB_B,20120002,20120007,20120010,20220008,20220009,20220016,20220025,20220015,20220013,20220056,20220014,20120020,20120015,20120021,20120014,20120023,20120037,20220004,20220005,20220021,20220022,20220023,20120019,35120006,35120005,35120003,20120008,20120017,20120009,20220017,20120022,20120028,20120001,20120006,20120005,20120027,20220018,20120035,20220010,35120018,DS244(주문?�크),20220012,20220027,20220006,20120054,20120036,20220007,20120062,20120004,20120040,20220024,20120039,20120059,35120002,35120029,123,SPECR_01,SPECR_02,SPECR_03,SPECR_04,SPECR_05,SPECR_06,SPECR_07,SPECR_08,SPECR_09,SPECR_10,SPECR_11,SPECR_12,SPECR_13,SPECR_14,SPECR_15,SPECR_16,SPECR_17,SPECR_18,SPECR_19,SPECR_20,SPECR_21,SPECR_22,SPECR_23,SPECR_24,SPECR_25,SPECR_26,SPECR_27,SPECR_28,SPECR_29,SPECR_30,SPECR_31
744,445,700,300,13.5093,35.2045,73.6649,100.253,107.069,103.518,98.6881,95.6891,93.6398,91.8241,90.6843,89.8848,89.4695,89.0083,88.6584,88.2535,88.1277,88.2014,88.4007,88.7712,89.1865,89.8655,90.8975,91.768,92.4273,93.3106,93.4841,93.4317,93.4094,93.5252,93.7474,0.8694,0.4534,0.1327,0.0,0.0,0.0,0.005735,0.01914,0.02854,0.03704,0.04247,0.04631,0.04832,0.05057,0.05228,0.05427,0.05489,0.05452,0.05354,0.05173,0.0497,0.04641,0.04145,0.03731,0.0342,0.03007,0.02926,0.02951,0.02961,0.02907,0.02804,93.7126,2.4432,2.6603,0,0,0,0,2,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.7469,30.6966,61.5803,82.3665,87.6607,85.1458,81.6689,79.8982,80.0627,81.6089,83.4214,83.787,83.5742,83.4227,82.9901,82.3259,82.3435,83.9988,85.6358,86.633,87.1389,87.8927,88.8712,89.7453,90.3772,91.2769,91.403,91.3897,91.3473,91.4646,91.709
767,425,610,300,15.7438,37.2866,74.2219,98.6041,104.633,101.252,96.8257,93.9769,92.05,90.5025,89.4338,88.7211,88.2721,87.9231,87.5298,87.0929,87.0265,87.0535,87.2633,87.658,88.012,88.7388,89.7328,90.5527,91.2094,92.0932,92.2356,92.2044,92.1723,92.3117,92.5892,0.8029,0.4284,0.1295,0.006105,0.0,0.0,0.01401,0.02698,0.03598,0.04334,0.0485,0.05197,0.05418,0.0559,0.05784,0.06002,0.06035,0.06021,0.05917,0.05721,0.05546,0.05189,0.04705,0.0431,0.03996,0.03577,0.0351,0.03525,0.0354,0.03474,0.03344,68.8546,14.0039,25.3092,0,0,0,0,60,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,140,700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9044,11.9814,17.8217,20.7438,21.4655,21.1833,20.6789,21.0376,23.195,27.7365,33.6041,36.5487,35.4824,34.2407,34.6874,34.5064,32.645,30.7868,36.1001,47.1029,53.3423,55.9592,57.4627,58.7439,59.9327,61.4071,62.4393,63.2479,63.9187,64.6363,65.369
768,425,610,300,15.7438,37.2866,74.2219,98.6041,104.633,101.252,96.8257,93.9769,92.05,90.5025,89.4338,88.7211,88.2721,87.9231,87.5298,87.0929,87.0265,87.0535,87.2633,87.658,88.012,88.7388,89.7328,90.5527,91.2094,92.0932,92.2356,92.2044,92.1723,92.3117,92.5892,0.8029,0.4284,0.1295,0.006105,0.0,0.0,0.01401,0.02698,0.03598,0.04334,0.0485,0.05197,0.05418,0.0559,0.05784,0.06002,0.06035,0.06021,0.05917,0.05721,0.05546,0.05189,0.04705,0.0431,0.03996,0.03577,0.0351,0.03525,0.0354,0.03474,0.03344,33.7541,7.4734,-34.45,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5559,10.4619,16.9579,22.239,24.8686,25.0592,23.8436,22.1304,19.7695,16.6618,13.7709,11.2696,9.0995,7.8717,7.3939,6.9435,6.2534,5.8738,6.0482,6.4055,6.3923,6.1737,6.0955,6.3042,6.8109,7.615,8.5071,9.0491,9.0801,8.8169,8.2284
769,425,610,300,15.7438,37.2866,74.2219,98.6041,104.633,101.252,96.8257,93.9769,92.05,90.5025,89.4338,88.7211,88.2721,87.9231,87.5298,87.0929,87.0265,87.0535,87.2633,87.658,88.012,88.7388,89.7328,90.5527,91.2094,92.0932,92.2356,92.2044,92.1723,92.3117,92.5892,0.8029,0.4284,0.1295,0.006105,0.0,0.0,0.01401,0.02698,0.03598,0.04334,0.0485,0.05197,0.05418,0.0559,0.05784,0.06002,0.06035,0.06021,0.05917,0.05721,0.05546,0.05189,0.04705,0.0431,0.03996,0.03577,0.0351,0.03525,0.0354,0.03474,0.03344,94.2271,0.6153,8.0521,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,8,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6769,30.8564,58.3701,75.383,79.4894,77.647,74.9837,74.1262,75.7668,79.497,83.4432,85.1072,85.384,85.296,84.8804,84.2937,84.2547,85.5732,86.8618,87.7481,88.1915,88.9245,89.8881,90.7739,91.4566,92.355,92.5138,92.5134,92.4443,92.5542,92.8091
770,425,610,300,15.7438,37.2866,74.2219,98.6041,104.633,101.252,96.8257,93.9769,92.05,90.5025,89.4338,88.7211,88.2721,87.9231,87.5298,87.0929,87.0265,87.0535,87.2633,87.658,88.012,88.7388,89.7328,90.5527,91.2094,92.0932,92.2356,92.2044,92.1723,92.3117,92.5892,0.8029,0.4284,0.1295,0.006105,0.0,0.0,0.01401,0.02698,0.03598,0.04334,0.0485,0.05197,0.05418,0.0559,0.05784,0.06002,0.06035,0.06021,0.05917,0.05721,0.05546,0.05189,0.04705,0.0431,0.03996,0.03577,0.0351,0.03525,0.0354,0.03474,0.03344,93.8506,2.379,2.3338,0,0,0,0,2,0,1000,0,0,0,0,0,0,0,0,0,0,0,0,8,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9076,32.2275,63.16,83.3353,88.1291,85.8632,82.327,80.6981,80.8063,82.2914,83.8794,84.1647,84.0289,83.8247,83.4137,82.7217,82.778,84.2366,85.7931,86.6588,87.2819,87.9627,89.1104,89.8734,90.7307,91.4917,91.814,91.6398,91.7827,91.9893,92.2349
912,535,380,330,29.2783,54.6797,86.6723,99.2896,101.441,98.7897,96.0909,94.5629,93.5615,92.7818,92.4415,92.0422,91.8578,91.7506,91.5462,90.9293,89.98,88.9588,88.5189,89.2254,89.9894,90.9874,91.6619,92.2284,92.6586,93.561,93.8271,94.1027,94.0448,93.853,93.4905,0.5335,0.2622,0.06212,0.003096,0.0,0.005288,0.01732,0.02428,0.0289,0.03254,0.03413,0.03601,0.03688,0.03739,0.03836,0.0413,0.04585,0.05081,0.05296,0.04951,0.04581,0.04102,0.03781,0.03514,0.03311,0.02891,0.02767,0.0264,0.02667,0.02755,0.02923,5.1758,0.5655,-2.2845,0,0,0,0,2000,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0977,0.462,0.4419,0.683,0.7437,0.7399,0.7309,0.7656,0.7884,0.782,0.7343,0.6892,0.6329,0.5817,0.5489,0.5221,0.4853,0.4905,0.5104,0.5471,0.5449,0.5483,0.5653,0.6113,0.6664,0.735,0.8229,0.9397,1.0344,1.1443,1.2645
913,535,380,330,29.2783,54.6797,86.6723,99.2896,101.441,98.7897,96.0909,94.5629,93.5615,92.7818,92.4415,92.0422,91.8578,91.7506,91.5462,90.9293,89.98,88.9588,88.5189,89.2254,89.9894,90.9874,91.6619,92.2284,92.6586,93.561,93.8271,94.1027,94.0448,93.853,93.4905,0.5335,0.2622,0.06212,0.003096,0.0,0.005288,0.01732,0.02428,0.0289,0.03254,0.03413,0.03601,0.03688,0.03739,0.03836,0.0413,0.04585,0.05081,0.05296,0.04951,0.04581,0.04102,0.03781,0.03514,0.03311,0.02891,0.02767,0.0264,0.02667,0.02755,0.02923,5.1997,0.5121,-2.2183,0,0,0,0,2000,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371,0.4739,0.3814,0.6475,0.7853,0.7259,0.7118,0.7828,0.7909,0.7822,0.7307,0.6995,0.6358,0.5976,0.5521,0.5179,0.4865,0.4878,0.5135,0.5482,0.5479,0.5586,0.5649,0.6133,0.6594,0.7364,0.8228,0.9401,1.0368,1.1479,1.2689
914,535,380,330,29.2783,54.6797,86.6723,99.2896,101.441,98.7897,96.0909,94.5629,93.5615,92.7818,92.4415,92.0422,91.8578,91.7506,91.5462,90.9293,89.98,88.9588,88.5189,89.2254,89.9894,90.9874,91.6619,92.2284,92.6586,93.561,93.8271,94.1027,94.0448,93.853,93.4905,0.5335,0.2622,0.06212,0.003096,0.0,0.005288,0.01732,0.02428,0.0289,0.03254,0.03413,0.03601,0.03688,0.03739,0.03836,0.0413,0.04585,0.05081,0.05296,0.04951,0.04581,0.04102,0.03781,0.03514,0.03311,0.02891,0.02767,0.0264,0.02667,0.02755,0.02923,74.5248,-6.9873,-27.7232,0,0,0,0,0,0,2000,120,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.3417,41.185,66.7081,78.5976,82.9724,82.5294,80.7677,78.862,76.3808,72.902,68.9205,64.2253,59.0471,55.0743,52.1978,48.4592,43.0863,38.5885,37.4835,38.1176,37.3901,36.2189,35.8575,36.4661,38.0254,40.9493,43.9509,45.5359,45.1422,43.712,41.2256
915,535,380,330,29.2783,54.6797,86.6723,99.2896,101.441,98.7897,96.0909,94.5629,93.5615,92.7818,92.4415,92.0422,91.8578,91.7506,91.5462,90.9293,89.98,88.9588,88.5189,89.2254,89.9894,90.9874,91.6619,92.2284,92.6586,93.561,93.8271,94.1027,94.0448,93.853,93.4905,0.5335,0.2622,0.06212,0.003096,0.0,0.005288,0.01732,0.02428,0.0289,0.03254,0.03413,0.03601,0.03688,0.03739,0.03836,0.0413,0.04585,0.05081,0.05296,0.04951,0.04581,0.04102,0.03781,0.03514,0.03311,0.02891,0.02767,0.0264,0.02667,0.02755,0.02923,83.6346,17.3179,24.2425,0,0,0,0,0,0,1504,0,0,0,0,0,0,0,0,0,0,0,0,136,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.6936,25.37,36.2311,39.3486,39.6916,39.1224,38.5285,38.8466,41.4948,46.8834,51.8855,52.6478,52.4387,53.661,53.0791,50.8847,51.0196,61.4995,74.1498,81.6025,84.586,86.2857,87.2688,87.9395,88.5378,89.5457,89.8735,90.1762,90.0847,89.9138,89.6421
916,535,380,330,29.2783,54.6797,86.6723,99.2896,101.441,98.7897,96.0909,94.5629,93.5615,92.7818,92.4415,92.0422,91.8578,91.7506,91.5462,90.9293,89.98,88.9588,88.5189,89.2254,89.9894,90.9874,91.6619,92.2284,92.6586,93.561,93.8271,94.1027,94.0448,93.853,93.4905,0.5335,0.2622,0.06212,0.003096,0.0,0.005288,0.01732,0.02428,0.0289,0.03254,0.03413,0.03601,0.03688,0.03739,0.03836,0.0413,0.04585,0.05081,0.05296,0.04951,0.04581,0.04102,0.03781,0.03514,0.03311,0.02891,0.02767,0.0264,0.02667,0.02755,0.02923,94.7188,0.9202,-2.9983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,1000,0,0,24.1645,49.5961,81.7815,94.6924,96.9357,94.2959,91.7134,90.2715,89.3201,88.613,88.3224,87.9674,87.8613,87.7422,87.5753,86.9851,86.0361,84.9659,84.5875,85.3282,86.1631,87.1947,87.9801,88.52,89.0497,89.9412,90.2759,90.5463,90.5086,90.3469,90.0272
921,580,425,330,32.393,60.0019,90.3179,100.309,101.736,98.5608,95.8043,94.3308,93.299,92.5884,92.3333,92.1112,92.1836,92.1854,92.1257,91.7982,91.3038,90.8348,90.6509,91.1755,91.5599,92.1227,92.5481,92.9267,93.2576,94.0434,94.283,94.5752,94.5538,94.3898,94.0474,0.4895,0.2218,0.04423,0.0,0.0,0.006296,0.01861,0.02535,0.03012,0.03344,0.03464,0.03569,0.03535,0.03534,0.03562,0.03717,0.03951,0.04175,0.04263,0.04012,0.03829,0.03563,0.03363,0.03186,0.03032,0.02667,0.02557,0.02422,0.02432,0.02507,0.02665,37.5442,5.3231,-63.202,0,0,0,0,0,0,1000,200,0,0,0,0,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.7302,21.6424,35.4823,44.9417,52.4003,55.0908,53.5052,49.7057,43.7084,35.6841,28.0354,21.3365,15.443,11.8124,9.9372,8.1282,5.902,4.4536,3.8735,3.6476,3.2666,2.8339,2.6363,2.738,3.1218,3.9414,5.0317,5.7067,5.6016,5.0939,4.1697
3645,350,535,200,15.7217,38.6009,79.0798,106.121,112.039,107.233,101.612,97.5929,94.5541,91.6028,88.9961,86.6717,84.3976,82.8452,82.4896,82.4964,82.2918,82.7042,84.3378,86.5639,87.6382,87.9048,87.4066,87.5224,88.61,90.783,92.0824,93.1549,93.6221,93.8791,93.8901,0.8035,0.4134,0.1019,0.0,0.0,0.0,0.0,0.01058,0.02432,0.03809,0.05063,0.06212,0.07367,0.08173,0.0836,0.08356,0.08464,0.08247,0.07398,0.06266,0.05731,0.05599,0.05846,0.05788,0.05252,0.042,0.03582,0.03079,0.02862,0.02743,0.02738,41.1758,50.5533,15.2768,0,0,0,1000,100,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6611,6.3963,7.7399,8.7869,9.0708,8.4077,7.1708,6.0662,5.3547,4.8031,4.4484,4.3175,4.2979,4.4087,4.5439,4.7199,5.0425,5.8283,7.4145,12.7486,23.5882,34.5702,40.6388,43.8425,45.9172,48.007,49.5789,51.0667,52.2425,53.3305,54.2958
3646,350,535,200,15.7217,38.6009,79.0798,106.121,112.039,107.233,101.612,97.5929,94.5541,91.6028,88.9961,86.6717,84.3976,82.8452,82.4896,82.4964,82.2918,82.7042,84.3378,86.5639,87.6382,87.9048,87.4066,87.5224,88.61,90.783,92.0824,93.1549,93.6221,93.8791,93.8901,0.8035,0.4134,0.1019,0.0,0.0,0.0,0.0,0.01058,0.02432,0.03809,0.05063,0.06212,0.07367,0.08173,0.0836,0.08356,0.08464,0.08247,0.07398,0.06266,0.05731,0.05599,0.05846,0.05788,0.05252,0.042,0.03582,0.03079,0.02862,0.02743,0.02738,41.281,50.3706,15.3846,0,0,0,1000,100,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7598,6.4472,7.7776,8.7852,9.0602,8.4271,7.1738,6.1098,5.3891,4.8435,4.497,4.347,4.3539,4.4806,4.6036,4.7798,5.1125,5.9227,7.5257,12.8654,23.6676,34.6247,40.6849,43.8487,45.9153,47.9853,49.5713,51.0746,52.2832,53.3783,54.325
3647,350,535,200,15.7217,38.6009,79.0798,106.121,112.039,107.233,101.612,97.5929,94.5541,91.6028,88.9961,86.6717,84.3976,82.8452,82.4896,82.4964,82.2918,82.7042,84.3378,86.5639,87.6382,87.9048,87.4066,87.5224,88.61,90.783,92.0824,93.1549,93.6221,93.8791,93.8901,0.8035,0.4134,0.1019,0.0,0.0,0.0,0.0,0.01058,0.02432,0.03809,0.05063,0.06212,0.07367,0.08173,0.0836,0.08356,0.08464,0.08247,0.07398,0.06266,0.05731,0.05599,0.05846,0.05788,0.05252,0.042,0.03582,0.03079,0.02862,0.02743,0.02738,71.8779,1.9774,16.0115,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,9.8144,15.9239,23.907,29.0831,30.5741,30.8435,31.1552,31.5986,32.6845,34.7872,37.5503,39.6779,40.7984,41.4641,42.2599,43.018,43.5386,44.2537,45.3649,46.7098,47.405,47.7909,47.876,48.2277,48.659,49.4297,49.9324,50.4218,50.6534,50.8148,50.8512
3690,350,535,200,15.8638,38.7398,79.345,106.642,112.713,107.719,102.047,98.0567,95.0126,92.0226,89.4215,87.1256,84.8263,83.3645,82.9885,82.9615,82.7823,83.225,84.8115,86.9557,87.9917,88.249,87.7662,87.8723,88.8836,90.9846,92.2125,93.2921,93.7532,93.989,93.9641,0.7996,0.4118,0.1005,0.0,0.0,0.0,0.0,0.008523,0.02222,0.03611,0.04856,0.05985,0.07147,0.07902,0.08098,0.08112,0.08206,0.07975,0.07155,0.0607,0.05556,0.05429,0.05667,0.05615,0.05118,0.04103,0.03521,0.03016,0.02801,0.02692,0.02704,62.9858,55.6225,20.5917,0,0,0,400,6,0,0,0,1000,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5837,16.4453,21.6001,24.1329,24.0788,22.0784,19.1465,16.4019,14.2835,12.6088,11.5757,11.2524,11.2576,11.3735,11.8026,13.1395,16.3983,22.8574,36.325,56.3869,70.0635,75.9949,77.7291,78.7726,80.1109,82.2274,83.588,84.7465,85.3286,85.6989,85.8234
3691,350,535,200,15.8638,38.7398,79.345,106.642,112.713,107.719,102.047,98.0567,95.0126,92.0226,89.4215,87.1256,84.8263,83.3645,82.9885,82.9615,82.7823,83.225,84.8115,86.9557,87.9917,88.249,87.7662,87.8723,88.8836,90.9846,92.2125,93.2921,93.7532,93.989,93.9641,0.7996,0.4118,0.1005,0.0,0.0,0.0,0.0,0.008523,0.02222,0.03611,0.04856,0.05985,0.07147,0.07902,0.08098,0.08112,0.08206,0.07975,0.07155,0.0607,0.05556,0.05429,0.05667,0.05615,0.05118,0.04103,0.03521,0.03016,0.02801,0.02692,0.02704,69.4649,1.2773,15.7544,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,9.4105,14.9954,22.0859,26.6074,27.9626,28.1881,28.4797,28.9217,29.9819,31.9302,34.4967,36.5346,37.6889,38.4118,39.1398,39.8562,40.3483,40.8892,41.6702,42.6687,43.1369,43.4135,43.506,43.881,44.3236,45.0805,45.6245,46.0743,46.1301,46.2157,46.2734
3692,350,535,200,15.8638,38.7398,79.345,106.642,112.713,107.719,102.047,98.0567,95.0126,92.0226,89.4215,87.1256,84.8263,83.3645,82.9885,82.9615,82.7823,83.225,84.8115,86.9557,87.9917,88.249,87.7662,87.8723,88.8836,90.9846,92.2125,93.2921,93.7532,93.989,93.9641,0.7996,0.4118,0.1005,0.0,0.0,0.0,0.0,0.008523,0.02222,0.03611,0.04856,0.05985,0.07147,0.07902,0.08098,0.08112,0.08206,0.07975,0.07155,0.0607,0.05556,0.05429,0.05667,0.05615,0.05118,0.04103,0.03521,0.03016,0.02801,0.02692,0.02704,59.1916,62.6714,23.9621,0,0,0,1000,0,0,0,0,1000,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1585,11.9352,16.2617,18.6513,18.6624,17.0443,14.5692,12.3396,10.7,9.4716,8.7761,8.5686,8.5575,8.69,9.095,9.9551,11.4323,13.9238,22.6962,43.3675,64.6177,77.486,82.1321,84.2701,86.0446,88.4576,89.9869,91.2022,91.5605,91.849,92.0283
3693,350,535,200,15.8638,38.7398,79.345,106.642,112.713,107.719,102.047,98.0567,95.0126,92.0226,89.4215,87.1256,84.8263,83.3645,82.9885,82.9615,82.7823,83.225,84.8115,86.9557,87.9917,88.249,87.7662,87.8723,88.8836,90.9846,92.2125,93.2921,93.7532,93.989,93.9641,0.7996,0.4118,0.1005,0.0,0.0,0.0,0.0,0.008523,0.02222,0.03611,0.04856,0.05985,0.07147,0.07902,0.08098,0.08112,0.08206,0.07975,0.07155,0.0607,0.05556,0.05429,0.05667,0.05615,0.05118,0.04103,0.03521,0.03016,0.02801,0.02692,0.02704,50.4776,65.3306,20.7298,0,0,0,500,5,0,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1132,8.0907,11.3628,13.3944,13.6244,12.3388,10.2123,8.3532,7.0146,6.0267,5.4346,5.1738,5.1169,5.2018,5.3822,5.7032,6.0894,6.8675,10.4282,22.6157,41.8098,59.8609,69.8864,74.734,77.4818,80.2411,81.8913,83.3599,84.1468,84.7254,85.0601
3694,350,535,200,15.8638,38.7398,79.345,106.642,112.713,107.719,102.047,98.0567,95.0126,92.0226,89.4215,87.1256,84.8263,83.3645,82.9885,82.9615,82.7823,83.225,84.8115,86.9557,87.9917,88.249,87.7662,87.8723,88.8836,90.9846,92.2125,93.2921,93.7532,93.989,93.9641,0.7996,0.4118,0.1005,0.0,0.0,0.0,0.0,0.008523,0.02222,0.03611,0.04856,0.05985,0.07147,0.07902,0.08098,0.08112,0.08206,0.07975,0.07155,0.0607,0.05556,0.05429,0.05667,0.05615,0.05118,0.04103,0.03521,0.03016,0.02801,0.02692,0.02704,45.0031,62.7667,21.1842,0,0,0,300,6,0,0,0,0,0,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8013,6.1359,8.0507,9.2721,9.5515,8.7199,7.3419,6.131,5.2824,4.6155,4.1759,3.9466,3.8641,3.9154,3.9929,4.144,4.3833,5.0352,7.0282,14.2832,29.094,46.4058,57.9188,64.0653,67.4483,70.3527,72.1728,73.6948,74.5681,75.1771,75.4865
3695,350,535,200,15.8638,38.7398,79.345,106.642,112.713,107.719,102.047,98.0567,95.0126,92.0226,89.4215,87.1256,84.8263,83.3645,82.9885,82.9615,82.7823,83.225,84.8115,86.9557,87.9917,88.249,87.7662,87.8723,88.8836,90.9846,92.2125,93.2921,93.7532,93.989,93.9641,0.7996,0.4118,0.1005,0.0,0.0,0.0,0.0,0.008523,0.02222,0.03611,0.04856,0.05985,0.07147,0.07902,0.08098,0.08112,0.08206,0.07975,0.07155,0.0607,0.05556,0.05429,0.05667,0.05615,0.05118,0.04103,0.03521,0.03016,0.02801,0.02692,0.02704,38.4764,48.2677,16.2048,0,0,0,1000,100,0,0,0,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3405,5.0896,6.1506,6.9517,7.2138,6.7015,5.8137,5.0971,4.563,4.1677,3.9039,3.7688,3.7633,3.8651,3.9338,4.0833,4.3447,5.0298,6.4382,10.6186,19.5171,29.5267,35.5874,38.8686,40.9372,42.9708,44.5465,46.0049,47.1456,48.1995,49.1325
3717,350,535,200,15.0679,37.8276,78.837,106.76,113.073,108.041,102.25,98.1735,95.078,91.9854,89.3211,86.9416,84.596,83.0958,82.7046,82.6919,82.5223,82.9724,84.5944,86.7828,87.8831,88.138,87.63,87.759,88.856,91.0159,92.3,93.4181,93.9116,94.1608,94.1297,0.8219,0.4222,0.1033,0.0,0.0,0.0,0.0,0.008006,0.02192,0.03628,0.04905,0.06077,0.07265,0.08042,0.08247,0.08254,0.08343,0.08107,0.07266,0.06157,0.05609,0.05484,0.05735,0.05671,0.05131,0.04088,0.0348,0.02957,0.02728,0.02613,0.02627,64.93,53.8066,18.3533,0,0,0,400,6,0,0,0,1000,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9012,17.7165,24.3279,27.6608,27.7337,25.5256,22.147,19.0121,16.5723,14.6142,13.4335,13.0573,13.0482,13.1897,13.699,15.2586,18.9585,26.1087,40.2397,60.0228,72.683,77.8956,79.273,80.1677,81.4705,83.6082,84.9434,86.0681,86.6292,86.9811,87.0896
