"IMXCODE","INKCODE","WEIGHT","REGDATE","REGUSER","EDITDATE","EDITUSER"
"DS2247","020220015","400","2018/06/10 16:53:55","00030201",\N,\N
"DS2247","020220016","550","2018/06/10 16:53:55","00030201",\N,\N
"DS2247","020220025","2000","2018/06/10 16:53:55","00030201",\N,\N
"DS225","020120002","40","2020/02/07 15:48:28","0114",\N,\N
"DS225","020120015","170","2020/02/07 15:48:28","0114",\N,\N
"DS225","020120021","1000","2020/02/07 15:48:28","0114",\N,\N
"DS225","020120037","1000","2020/02/07 15:48:28","0114",\N,\N
"DS2271","020120015","1262","2019/12/12 15:47:51","0114",\N,\N
"DS2271","020120028","1000","2019/12/12 15:47:51","0114",\N,\N
"DS2271","020120037","1000","2019/12/12 15:47:51","0114",\N,\N
"DS228","020120015","561","2020/03/11 08:35:34","0114",\N,\N
"DS228","020120021","1000","2020/03/11 08:35:34","0114",\N,\N
"DS228A","020220008","1000","2020/03/11 09:43:33","0114",\N,\N
"DS228A","020220016","561","2020/03/11 09:43:33","0114",\N,\N
"DS2291","020120007","140","2020/05/13 08:55:26","0114",\N,\N
"DS2291","020120015","450","2020/05/13 08:55:26","0114",\N,\N
"DS2291","020120021","20","2020/05/13 08:55:26","0114",\N,\N
"DS2291","020120037","500","2020/05/13 08:55:26","0114",\N,\N
"DS2291A","020220008","26","2020/05/13 08:57:27","0114",\N,\N
"DS2291A","020220015","200","2020/05/13 08:57:27","0114",\N,\N
"DS2291A","020220016","700","2020/05/13 08:57:27","0114",\N,\N
"DS2291A","020220056","1000","2020/05/13 08:57:27","0114",\N,\N
"DS232","020220008","10","2020/03/11 09:20:57","0114",\N,\N
"DS232","020220013","4000","2020/03/11 09:20:57","0114",\N,\N
"DS232","020220014","12","2020/03/11 09:20:57","0114",\N,\N
"DS232","020220016","10","2020/03/11 09:20:57","0114",\N,\N
"DS232","020220025","1000","2020/03/11 09:20:57","0114",\N,\N
"DS233","020220008","30","2020/01/22 09:10:16","0114",\N,\N
"DS233","020220013","3000","2020/01/22 09:10:16","0114",\N,\N
"DS233","020220016","30","2020/01/22 09:10:16","0114",\N,\N
"DS2339","020120002","16","2018/06/27 12:14:11","00030201",\N,\N
"DS2339","020120014","69","2018/06/27 12:14:11","00030201",\N,\N
"DS2339","020120015","122","2018/06/27 12:14:11","00030201",\N,\N
"DS2339","020120021","333","2018/06/27 12:14:11","00030201",\N,\N
"DS2339","020120037","1000","2018/06/27 12:14:11","00030201",\N,\N
"DS233A","020220008","20","2020/03/11 09:48:01","0114",\N,\N
"DS233A","020220014","20","2020/03/11 09:48:02","0114",\N,\N
"DS233A","020220025","1000","2020/03/11 09:48:01","0114",\N,\N
"DS234","020120007","20","2020/03/24 08:44:47","0114",\N,\N
"DS234","020120015","225","2020/03/24 08:44:47","0114",\N,\N
"DS234","020120021","135","2020/03/24 08:44:47","0114",\N,\N
"DS234","020120037","2000","2020/03/24 08:44:46","0114",\N,\N
"DS235","020120014","26","2020/05/11 09:01:29","0114",\N,\N
"DS235","020120015","324","2020/05/11 09:01:29","0114",\N,\N
"DS235","020120021","74","2020/05/11 09:01:29","0114",\N,\N
"DS235","020120037","1000","2020/05/11 09:01:29","0114",\N,\N
"DS2350","020120002","34","2020/03/20 08:55:55","0114",\N,\N
"DS2350","020120014","130","2020/03/20 08:55:55","0114",\N,\N
"DS2350","020120021","1000","2020/03/20 08:55:55","0114",\N,\N
"DS236","020120014","50","2020/05/11 08:59:22","0114",\N,\N
"DS236","020120015","100","2020/05/11 08:59:22","0114",\N,\N
"DS236","020120021","500","2020/05/11 08:59:22","0114",\N,\N
"DS236","020120037","1000","2020/05/11 08:59:22","0114",\N,\N
"DS237","020120014","14","2020/05/11 08:55:48","0114",\N,\N
"DS237","020120015","276","2020/05/11 08:55:48","0114",\N,\N
"DS237","020120021","236","2020/05/11 08:55:48","0114",\N,\N
"DS237","020120037","1000","2020/05/11 08:55:48","0114",\N,\N
"DS238","020120002","80","2020/05/11 08:54:05","0114",\N,\N
"DS238","020120014","350","2020/05/11 08:54:04","0114",\N,\N
"DS238","020120015","570","2020/05/11 08:54:05","0114",\N,\N
"DS239","020220008","24","2020/06/18 09:26:31","0114",\N,\N
"DS239","020220016","46","2020/06/18 09:26:31","0114",\N,\N
"DS239","020220056","1000","2020/06/18 09:26:31","0114",\N,\N
"DS2401","020220014","46","2020/02/24 10:23:58","0114","2020/02/24 10:24:37","0114"
"DS2401","020220015","496","2020/02/24 10:23:58","0114","2020/02/24 10:24:37","0114"
"DS2401","020220016","150","2020/02/24 10:23:58","0114","2020/02/24 10:24:37","0114"
"DS2401","020220025","1000","2020/02/24 10:23:58","0114","2020/02/24 10:24:37","0114"
"DS2406","020120001","254","2018/04/27 12:20:50","00030201",\N,\N
"DS2406","020120002","166","2018/04/27 12:20:50","00030201",\N,\N
"DS2406","020120007","450","2018/04/27 12:20:50","00030201",\N,\N
"DS2406","020120015","495","2018/04/27 12:20:50","00030201",\N,\N
"DS2406","020120037","5000","2018/04/27 12:20:50","00030201",\N,\N
"DS242","020120005","1000","2020/07/23 09:34:46","0114",\N,\N
"DS242","020120014","66","2020/07/23 09:34:46","0114",\N,\N
"DS242","020120015","96","2020/07/23 09:34:46","0114",\N,\N
"DS242","020120021","192","2020/07/23 09:34:46","0114",\N,\N
"DS242","020120037","2000","2020/07/23 09:34:46","0114",\N,\N
"DS2424","020220014","10","2020/04/01 09:27:59","0114",\N,\N
"DS2424","020220015","240","2020/04/01 09:27:59","0114",\N,\N
"DS2424","020220016","1130","2020/04/01 09:27:59","0114",\N,\N
"DS243","020220008","340","2020/09/18 09:13:56","0114","2020/09/18 09:14:17","0114"
"DS243","020220009","20","2020/09/18 09:13:56","0114","2020/09/18 09:14:17","0114"
"DS243","020220013","4000","2020/09/18 09:13:56","0114","2020/09/18 09:14:17","0114"
"DS243","020220014","110","2020/09/18 09:13:56","0114","2020/09/18 09:14:17","0114"
"DS243","020220015","30","2020/09/18 09:13:56","0114","2020/09/18 09:14:17","0114"
"DS243","020220016","290","2020/09/18 09:13:56","0114","2020/09/18 09:14:17","0114"
"DS243","035120018","2000","2020/09/18 09:13:56","0114","2020/09/18 09:14:17","0114"
"DS244","020220005","36","2020/10/21 08:43:08","0114",\N,\N
"DS244","020220014","1600","2020/10/21 08:43:08","0114",\N,\N
"DS244","020220016","1000","2020/10/21 08:43:08","0114",\N,\N
"DS244(주문잉크)","DS244(주문잉크)","0","2020/10/19 09:02:33","0114",\N,\N
"DS244A","020220008","2000","2020/10/19 08:55:29","0114",\N,\N
"DS244A","020220009","350","2020/10/19 08:55:29","0114",\N,\N
"DS244A","020220014","1200","2020/10/19 08:55:29","0114",\N,\N
"DS256","020120014","16","2019/04/10 09:11:58","0114",\N,\N
"DS256","020120015","15","2019/04/10 09:11:58","0114",\N,\N
"DS256","020120021","4","2019/04/10 09:11:58","0114",\N,\N
"DS256","020120027","71","2019/04/10 09:11:58","0114",\N,\N
"DS256","020120037","1000","2019/04/10 09:11:58","0114",\N,\N
"DS256A","020220004","60","2020/02/27 09:22:08","0114",\N,\N
"DS256A","020220014","130","2020/02/27 09:22:08","0114",\N,\N
"DS256A","020220016","70","2020/02/27 09:22:08","0114",\N,\N
"DS256A","020220025","5000","2020/02/27 09:22:08","0114",\N,\N
"DS2597진보라라","020120002","280","2019/05/21 10:19:51","0114","2019/12/09 15:55:17","00030201"
"DS2597진보라라","020120021","100","2019/05/21 10:19:50","0114","2019/12/09 15:55:17","00030201"
"DS2597진보라라","020120027","2000","2019/05/21 10:19:50","0114","2019/12/09 15:55:17","00030201"
"DS2597진보라라","020120037","1000","2019/05/21 10:19:50","0114","2019/12/09 15:55:18","00030201"
"DS2603","020220008","24","2018/06/15 14:06:55","00030201",\N,\N
"DS2603","020220009","42","2018/06/15 14:06:55","00030201",\N,\N
"DS2603","020220014","1000","2018/06/15 14:06:55","00030201",\N,\N
"DS2603","020220015","400","2018/06/15 14:06:55","00030201",\N,\N
"DS2603A","020220010","2000","2018/09/14 09:38:21","0114",\N,\N
"DS2603A","020220014","2100","2018/09/14 09:38:21","0114",\N,\N
"DS2603A","020220015","680","2018/09/14 09:38:21","0114",\N,\N
"DS2627","020120002","0","2019/04/01 08:28:56","0114","2019/04/01 08:29:20","0114"
"DS2627","020120007","0","2019/04/01 08:29:20","0114",\N,\N
"DS265","020120023","500","2020/03/03 09:01:45","0114",\N,\N
"DS265","020120027","400","2020/03/03 09:01:45","0114",\N,\N
"DS265","020120037","500","2020/03/03 09:01:45","0114",\N,\N
"DS2665","020220012","1720","2018/09/14 09:39:30","0114",\N,\N
"DS2665","020220014","100","2018/09/14 09:39:30","0114",\N,\N
"DS2665","020220015","400","2018/09/14 09:39:30","0114",\N,\N
"DS2665","020220025","3000","2018/09/14 09:39:30","0114",\N,\N
"DS2665A","020120007","400","2020/03/18 16:19:57","0114",\N,\N
"DS2665A","020120014","100","2020/03/18 16:19:57","0114",\N,\N
"DS2665A","020120027","1720","2020/03/18 16:19:57","0114",\N,\N
"DS2665A","020120037","3000","2020/03/18 16:19:57","0114",\N,\N
"DS269","020220009","130","2018/09/14 09:36:32","0114",\N,\N
"DS269","020220012","2000","2018/09/14 09:36:32","0114",\N,\N
"DS269","020220014","50","2018/09/14 09:36:32","0114",\N,\N
"DS269","020220015","104","2018/09/14 09:36:32","0114",\N,\N
"DS2706","020120007","10","2020/03/31 08:55:45","0114",\N,\N
"DS2706","020120022","15","2020/03/31 08:55:45","0114",\N,\N
"DS2706","020120035","60","2020/03/31 08:55:45","0114",\N,\N
"DS2706","020120037","3000","2020/03/31 08:55:45","0114",\N,\N
"DS2708","020120002","16","2019/10/21 17:39:10","0114",\N,\N
"DS2708","020120007","60","2019/10/21 17:39:10","0114",\N,\N
"DS2708","020120023","44","2019/10/21 17:39:10","0114",\N,\N
"DS2708","020120037","1000","2019/10/21 17:39:10","0114",\N,\N
"DS271","020220005","542","2018/09/14 09:40:18","0114",\N,\N
"DS271","020220014","460","2018/09/14 09:40:18","0114",\N,\N
"DS271","020220025","4000","2018/09/14 09:40:17","0114",\N,\N
"DS271A","020120014","65","2020/01/29 08:34:22","0114",\N,\N
"DS271A","020120015","21","2020/01/29 08:34:22","0114",\N,\N
"DS271A","020120019","140","2020/01/29 08:34:22","0114",\N,\N
"DS271A","020120037","1000","2020/01/29 08:34:22","0114",\N,\N
"DS271B","020120014","460","2020/03/18 16:21:51","0114",\N,\N
"DS271B","020120019","542","2020/03/18 16:21:52","0114",\N,\N
"DS271B","020120037","4000","2020/03/18 16:21:51","0114",\N,\N
"DS275","020220005","700","2020/01/31 17:30:59","0114","2020/01/31 17:31:52","0114"
"DS275","020220009","400","2020/01/31 17:30:59","0114","2020/01/31 17:31:52","0114"
"DS275","020220012","3000","2020/01/31 17:30:59","0114","2020/01/31 17:31:52","0114"
"DS275","020220014","400","2020/01/31 17:30:59","0114","2020/01/31 17:31:52","0114"
"DS2756","020120002","60","2020/06/18 09:36:54","0114",\N,\N
"DS2756","020120014","34","2020/06/18 09:36:55","0114",\N,\N
"DS2756","020120019","600","2020/06/18 09:36:54","0114",\N,\N
"DS2767","020220005","1000","2018/04/26 17:29:58","00030201",\N,\N
"DS2767","020220009","470","2018/04/26 17:29:58","00030201",\N,\N
"DS2767","020220014","50","2018/04/26 17:29:58","00030201",\N,\N
"DS2767A","020220005","1000","2020/05/27 08:54:04","0114",\N,\N
"DS2767A","020220009","140","2020/05/27 08:54:04","0114",\N,\N
"DS2767A","020220014","140","2020/05/27 08:54:04","0114",\N,\N
"DS2767A","020220016","300","2020/05/27 08:54:04","0114",\N,\N
"DS2767A","020220056","500","2020/05/27 08:54:04","0114",\N,\N
"DS277","020120007","50","2020/09/14 09:25:24","0114",\N,\N
"DS277","020120021","5","2020/09/14 09:25:24","0114",\N,\N
"DS277","020120037","1000","2020/09/14 09:25:24","0114",\N,\N
"DS2791","020120007","350","2020/03/03 08:55:17","0114",\N,\N
"DS2791","020120014","130","2020/03/03 08:55:17","0114",\N,\N
"DS2791","020120019","50","2020/03/03 08:55:17","0114",\N,\N
"DS2791","020120037","1000","2020/03/03 08:55:17","0114",\N,\N
"DS284","020120007","34","2018/05/11 13:49:07","00030201",\N,\N
"DS284","020120035","106","2018/05/11 13:49:07","00030201",\N,\N
"DS284","020120037","1000","2018/05/11 13:49:07","00030201",\N,\N
"DS285","020120007","350","2018/05/17 14:31:26","00030201",\N,\N
"DS285","020120035","370","2018/05/17 14:31:26","00030201",\N,\N
"DS285","020120037","500","2018/05/17 14:31:26","00030201",\N,\N
"DS289","020220009","2900","2018/06/01 10:10:10","00030201",\N,\N
"DS289","020220014","1378","2018/06/01 10:10:10","00030201",\N,\N
"DS289","020220015","1440","2018/06/01 10:10:10","00030201",\N,\N
"DS289A","020220008","200","2020/05/27 08:55:20","0114",\N,\N
"DS289A","020220009","350","2020/05/27 08:55:20","0114",\N,\N
"DS289A","020220014","250","2020/05/27 08:55:20","0114",\N,\N
"DS289A","020220015","700","2020/05/27 08:55:20","0114",\N,\N
"DS289A","020220016","70","2020/05/27 08:55:20","0114",\N,\N
"DS290","020120007","36","2018/04/23 09:14:49","00030201",\N,\N
"DS290","020120019","32","2018/04/23 09:14:49","00030201",\N,\N
"DS290","020120037","1000","2018/04/23 09:14:49","00030201",\N,\N
"DS293","020220005","1000","2020/10/15 09:16:32","0114",\N,\N
"DS293","020220015","300","2020/10/15 09:16:32","0114",\N,\N
"DS2935","020120002","150","2018/07/25 15:09:39","0114",\N,\N
"DS2935","020120007","1200","2018/07/25 15:09:38","0114",\N,\N
"DS2935","020120014","300","2018/07/25 15:09:39","0114",\N,\N
"DS2935","020120035","1000","2018/07/25 15:09:39","0114",\N,\N
"DS293A","020120007","600","2020/12/09 08:46:35","0114",\N,\N
"DS293A","020120019","3000","2020/12/09 08:46:34","0114",\N,\N
"DS293A","020120022","1914","2020/12/09 08:46:35","0114",\N,\N
"DS295","020120002","200","2020/09/14 09:24:15","0114",\N,\N
"DS295","020120007","608","2020/09/14 09:24:15","0114",\N,\N
"DS295","020120015","58","2020/09/14 09:24:15","0114",\N,\N
"DS295","020120035","1040","2020/09/14 09:24:15","0114",\N,\N
"DS297","020220015","402","2018/09/12 09:19:27","0114",\N,\N
"DS297","020220016","20","2018/09/12 09:19:27","0114",\N,\N
"DS297","020220025","2000","2018/09/12 09:19:27","0114",\N,\N
"DS299","020220005","10","2018/09/12 09:17:30","0114",\N,\N
"DS299","020220015","650","2018/09/12 09:17:30","0114",\N,\N
"DS299","020220016","50","2018/09/12 09:17:30","0114",\N,\N
"DS299","020220025","2000","2018/09/12 09:17:30","0114",\N,\N
"DS2995","020220015","1000","2018/04/26 17:32:29","00030201","2019/04/17 10:03:57","0114"
"DS2995","020220025","1000","2018/04/26 17:32:29","00030201","2019/04/17 10:03:57","0114"
"DS2995A","020220014","100","2018/04/26 17:34:38","00030201",\N,\N
"DS2995A","020220015","1100","2018/04/26 17:34:38","00030201",\N,\N
"DS2995A","020220016","30","2018/04/26 17:34:38","00030201",\N,\N
"DS2995A","020220025","1000","2018/04/26 17:34:38","00030201",\N,\N
"DS300","020220008","12","2018/08/14 11:19:33","0114",\N,\N
"DS300","020220009","16","2018/08/14 11:19:34","0114",\N,\N
"DS300","020220015","2","2018/08/14 11:19:34","0114",\N,\N
"DS300","020220016","70","2018/08/14 11:19:33","0114",\N,\N
"DS300","020220025","2000","2018/08/14 11:19:33","0114",\N,\N
"DS3005","020220005","200","2019/10/18 17:29:38","0114",\N,\N
"DS3005","020220015","2000","2019/10/18 17:29:38","0114",\N,\N
"DS302","020120002","10","2018/08/16 08:27:23","0114",\N,\N
"DS302","020120005","1000","2018/08/16 08:27:23","0114",\N,\N
"DS302","020120007","2","2018/08/16 08:27:23","0114",\N,\N
"DS302","020120014","16","2018/08/16 08:27:23","0114",\N,\N
"DS302","020120015","70","2018/08/16 08:27:23","0114",\N,\N
"DS302","020120037","3000","2018/08/16 08:27:23","0114",\N,\N
"DS304","020220009","2","2019/04/03 09:27:16","0114",\N,\N
"DS304","020220021","8","2019/04/03 09:27:16","0114",\N,\N
"DS304","020220023","52","2019/04/03 09:27:16","0114",\N,\N
"DS304","020220025","1000","2019/04/03 09:27:16","0114",\N,\N
"DS305","020220021","8","2019/04/03 09:26:07","0114",\N,\N
"DS305","020220023","110","2019/04/03 09:26:07","0114",\N,\N
"DS305","020220025","1000","2019/04/03 09:26:06","0114",\N,\N
"DS306","020220014","30","2018/09/12 09:18:22","0114",\N,\N
"DS306","020220015","400","2018/09/12 09:18:22","0114",\N,\N
"DS306","020220016","16","2018/09/12 09:18:22","0114",\N,\N
"DS306","020220025","2000","2018/09/12 09:18:22","0114",\N,\N
"DS306A","020220008","95","2018/10/19 09:20:40","0114",\N,\N
"DS306A","020220015","4","2018/10/19 09:20:40","0114",\N,\N
"DS306A","020220016","1120","2018/10/19 09:20:40","0114",\N,\N
"DS306A","020220025","3000","2018/10/19 09:20:40","0114",\N,\N
"DS307","020120015","346","2018/10/29 08:55:33","0114",\N,\N
"DS307","020120021","24","2018/10/29 08:55:34","0114",\N,\N
"DS307","020120037","2000","2018/10/29 08:55:33","0114",\N,\N
"DS308","020120015","60","2018/10/29 08:56:27","0114",\N,\N
"DS308","020120021","6","2018/10/29 08:56:27","0114",\N,\N
"DS308","020120037","1000","2018/10/29 08:56:27","0114",\N,\N
"DS309","020220009","1500","2018/09/12 09:16:28","0114",\N,\N
"DS309","020220015","1000","2018/09/12 09:16:28","0114",\N,\N
"DS310","020220005","4","2018/11/07 15:15:53","0114",\N,\N
"DS310","020220009","10","2018/11/07 15:15:53","0114",\N,\N
"DS310","020220016","25","2018/11/07 15:15:53","0114",\N,\N
"DS310","020220025","3000","2018/11/07 15:15:53","0114",\N,\N
"DS310A","020120002","10","2019/05/24 15:26:51","0114",\N,\N
"DS310A","020120015","55","2019/05/24 15:26:51","0114",\N,\N
"DS310A","020120019","4","2019/05/24 15:26:51","0114",\N,\N
"DS310A","020120037","3000","2019/05/24 15:26:51","0114",\N,\N
"DS311","020120007","281","2020/05/21 09:04:06","0114",\N,\N
"DS311","020120015","165","2020/05/21 09:04:06","0114",\N,\N
"DS311","020120037","2000","2020/05/21 09:04:06","0114",\N,\N
"DS3115","020220015","1400","2020/08/07 10:57:52","0114",\N,\N
"DS3115","020220016","160","2020/08/07 10:57:52","0114",\N,\N
"DS3115","020220027","1000","2020/08/07 10:57:52","0114",\N,\N
"DS312","020220008","24","2018/12/24 14:12:24","0114",\N,\N
"DS312","020220009","12","2018/12/24 14:12:24","0114",\N,\N
"DS312","020220013","120","2018/12/24 14:12:24","0114",\N,\N
"DS312","020220016","92","2018/12/24 14:12:24","0114",\N,\N
"DS312","020220025","1500","2018/12/24 14:12:24","0114",\N,\N
"DS313","020120015","80","2018/12/20 17:48:50","0114",\N,\N
"DS313","020120021","12","2018/12/20 17:48:50","0114",\N,\N
"DS313","020120037","3000","2018/12/20 17:48:50","0114",\N,\N
"DS3133","020120007","16","2020/05/11 08:50:18","0114",\N,\N
"DS3133","020120015","52","2020/05/11 08:50:18","0114",\N,\N
"DS3133","020120019","4","2020/05/11 08:50:18","0114",\N,\N
"DS3133","020120037","2000","2020/05/11 08:50:18","0114",\N,\N
"DS317","020220014","270","2019/04/17 09:39:31","0114",\N,\N
"DS317","020220016","2700","2019/04/17 09:39:31","0114",\N,\N
"DS317","020220025","1000","2019/04/17 09:39:31","0114",\N,\N
"DS317A","020220008","41","2019/07/22 16:09:20","0114",\N,\N
"DS317A","020220014","32","2019/07/22 16:09:20","0114",\N,\N
"DS317A","020220016","400","2019/07/22 16:09:20","0114",\N,\N
"DS317A","020220025","1000","2019/07/22 16:09:20","0114",\N,\N
"DS317B","020220006","10","2020/07/10 09:04:20","0114",\N,\N
"DS317B","020220015","4","2020/07/10 09:04:20","0114",\N,\N
"DS317B","020220056","1000","2020/07/10 09:04:20","0114",\N,\N
"DS317C","020220014","4","2020/08/07 09:17:38","0114",\N,\N
"DS317C","020220015","90","2020/08/07 09:17:38","0114",\N,\N
"DS317C","020220016","30","2020/08/07 09:17:38","0114",\N,\N
"DS317C","020220056","1000","2020/08/07 09:17:38","0114",\N,\N
"DS319","020220015","400","2018/04/26 18:29:18","00030201",\N,\N
"DS319","020220016","110","2018/04/26 18:29:18","00030201",\N,\N
"DS319","020220025","2000","2018/04/26 18:29:18","00030201",\N,\N
"DS320","020120002","6","2019/05/27 15:16:32","0114",\N,\N
"DS320","020120007","2","2019/05/27 15:16:32","0114",\N,\N
"DS320","020120015","30","2019/05/27 15:16:32","0114",\N,\N
"DS320","020120021","8","2019/05/27 15:16:32","0114",\N,\N
"DS320","020120037","2000","2019/05/27 15:16:32","0114",\N,\N
"DS321","020220008","100","2019/07/14 11:18:20","0114",\N,\N
"DS321","020220009","60","2019/07/14 11:18:20","0114",\N,\N
"DS321","020220015","30","2019/07/14 11:18:20","0114",\N,\N
"DS321","020220016","340","2019/07/14 11:18:20","0114",\N,\N
"DS321","020220025","2000","2019/07/14 11:18:20","0114",\N,\N
"DS321A","020220008","54","2020/04/24 08:44:52","0114",\N,\N
"DS321A","020220009","41","2020/04/24 08:44:52","0114",\N,\N
"DS321A","020220013","1000","2020/04/24 08:44:52","0114",\N,\N
"DS321A","020220015","6","2020/04/24 08:44:52","0114",\N,\N
"DS321A","020220016","240","2020/04/24 08:44:52","0114",\N,\N
"DS321A","020220056","2000","2020/04/24 08:44:52","0114",\N,\N
"DS323","020220008","10","2019/07/14 11:31:53","0114",\N,\N
"DS323","020220009","6","2019/07/14 11:31:53","0114",\N,\N
"DS323","020220015","4","2019/07/14 11:31:53","0114",\N,\N
"DS323","020220016","100","2019/07/14 11:31:53","0114",\N,\N
"DS323","020220025","3000","2019/07/14 11:31:53","0114",\N,\N
"DS326","020220015","290","2018/06/11 12:01:41","00030201",\N,\N
"DS326","020220016","80","2018/06/11 12:01:41","00030201",\N,\N
"DS326","020220025","1000","2018/06/11 12:01:41","00030201",\N,\N
"DS327","020220008","12","2019/10/16 16:41:14","0114",\N,\N
"DS327","020220013","300","2019/10/16 16:41:14","0114",\N,\N
"DS327","020220014","2","2019/10/16 16:41:14","0114",\N,\N
"DS327","020220016","28","2019/10/16 16:41:14","0114",\N,\N
"DS327","020220025","1000","2019/10/16 16:41:14","0114",\N,\N
"DS328","020220008","82","2019/10/31 14:59:58","0114",\N,\N
"DS328","020220009","2","2019/10/31 14:59:58","0114",\N,\N
"DS328","020220016","117","2019/10/31 14:59:58","0114",\N,\N
"DS328","020220025","2000","2019/10/31 14:59:58","0114",\N,\N
"DS328A","020220008","82","2019/11/12 15:52:19","0114",\N,\N
"DS328A","020220009","2","2019/11/12 15:52:19","0114",\N,\N
"DS328A","020220016","130","2019/11/12 15:52:19","0114",\N,\N
"DS328A","020220025","2000","2019/11/12 15:52:19","0114",\N,\N
"DS328B","020220008","164","2019/11/22 17:22:03","0114",\N,\N
"DS328B","020220009","4","2019/11/22 17:22:03","0114",\N,\N
"DS328B","020220016","260","2019/11/22 17:22:03","0114",\N,\N
"DS328B","020220025","2000","2019/11/22 17:22:03","0114",\N,\N
"DS329","020220008","40","2019/10/31 14:57:43","0114","2019/11/06 17:25:34","0114"
"DS329","020220009","2","2019/10/31 14:57:43","0114","2019/11/06 17:25:34","0114"
"DS329","020220013","20","2019/10/31 14:57:43","0114","2019/11/06 17:25:34","0114"
"DS329","020220016","58","2019/10/31 14:57:43","0114","2019/11/06 17:25:34","0114"
"DS329","020220025","1000","2019/10/31 14:57:43","0114","2019/11/06 17:25:34","0114"
"DS329A","020220008","80","2019/11/12 15:51:24","0114",\N,\N
"DS329A","020220009","4","2019/11/12 15:51:24","0114",\N,\N
"DS329A","020220013","80","2019/11/12 15:51:24","0114",\N,\N
"DS329A","020220016","116","2019/11/12 15:51:24","0114",\N,\N
"DS329A","020220025","1000","2019/11/12 15:51:24","0114",\N,\N
"DS330","020220008","50","2020/01/08 16:37:33","0114",\N,\N
"DS330","020220009","2","2020/01/08 16:37:33","0114",\N,\N
"DS330","020220016","150","2020/01/08 16:37:33","0114",\N,\N
"DS330","020220025","1000","2020/01/08 16:37:33","0114",\N,\N
"DS3302","020220009","1048","2020/09/09 10:07:14","0114",\N,\N
"DS3302","020220015","1200","2020/09/09 10:07:14","0114",\N,\N
"DS3302","020220016","560","2020/09/09 10:07:14","0114",\N,\N
"DS331","020220008","36","2019/12/03 16:30:02","0114",\N,\N
"DS331","020220009","8","2019/12/03 16:30:02","0114",\N,\N
"DS331","020220013","1000","2019/12/03 16:30:02","0114",\N,\N
"DS331","020220016","130","2019/12/03 16:30:02","0114",\N,\N
"DS331","020220025","1000","2019/12/03 16:30:02","0114",\N,\N
"DS332","020220008","335","2020/02/24 09:16:43","0114",\N,\N
"DS332","020220009","360","2020/02/24 09:16:43","0114",\N,\N
"DS332","020220015","40","2020/02/24 09:16:43","0114",\N,\N
"DS332","020220016","650","2020/02/24 09:16:43","0114",\N,\N
"DS333","020220008","46","2020/02/12 09:18:54","0114",\N,\N
"DS333","020220009","46","2020/02/12 09:18:54","0114",\N,\N
"DS333","020220015","8","2020/02/12 09:18:54","0114",\N,\N
"DS333","020220016","124","2020/02/12 09:18:54","0114",\N,\N
"DS333","020220025","2000","2020/02/12 09:18:54","0114",\N,\N
"DS333A","020120002","46","2020/11/20 08:56:50","0114",\N,\N
"DS333A","020120007","8","2020/11/20 08:56:50","0114",\N,\N
"DS333A","020120015","114","2020/11/20 08:56:50","0114",\N,\N
"DS333A","020120021","46","2020/11/20 08:56:50","0114",\N,\N
"DS333A","020120037","2000","2020/11/20 08:56:50","0114",\N,\N
"DS334","020220008","4","2020/02/12 09:19:56","0114",\N,\N
"DS334","020220016","50","2020/02/12 09:19:56","0114",\N,\N
"DS334","020220025","2000","2020/02/12 09:19:56","0114",\N,\N
"DS3395","020120015","40","2019/10/10 17:03:13","0114",\N,\N
"DS3395","020120021","30","2019/10/10 17:03:13","0114",\N,\N
"DS3395","020120028","1000","2019/10/10 17:03:13","0114",\N,\N
"DS340","020120007","642","2020/02/07 15:51:00","0114",\N,\N
"DS340","020120015","300","2020/02/07 15:51:00","0114",\N,\N
"DS340","020120037","1000","2020/02/07 15:51:00","0114",\N,\N
"DS341","020120014","18","2020/02/25 09:59:56","0114",\N,\N
"DS341","020120015","56","2020/02/25 09:59:56","0114",\N,\N
"DS341","020120022","10","2020/02/25 09:59:56","0114",\N,\N
"DS341","020120037","1000","2020/02/25 09:59:56","0114",\N,\N
"DS342","020220008","165","2020/04/24 08:57:22","0114",\N,\N
"DS342","020220013","1700","2020/04/24 08:57:22","0114",\N,\N
"DS342","020220014","94","2020/04/24 08:57:22","0114",\N,\N
"DS342","020220015","567","2020/04/24 08:57:22","0114",\N,\N
"DS342","020220016","150","2020/04/24 08:57:22","0114",\N,\N
"DS342","020220025","3500","2020/03/11 09:09:18","0114","2020/04/24 08:57:22","0114"
"DS3425","020120002","305","2018/11/01 14:28:35","0114",\N,\N
"DS3425","020120007","1348","2018/11/01 14:28:35","0114",\N,\N
"DS3425","020120015","981","2018/11/01 14:28:35","0114",\N,\N
"DS343","020120002","6","2020/03/20 08:41:28","0114",\N,\N
"DS343","020120015","14","2020/03/20 08:41:28","0114",\N,\N
"DS343","020120021","9","2020/03/20 08:41:27","0114",\N,\N
"DS343","020120037","2000","2020/03/20 08:41:27","0114",\N,\N
"DS3435","020120002","500","2018/05/23 12:53:14","00030201",\N,\N
"DS3435","020120015","1850","2018/05/23 12:53:13","00030201",\N,\N
"DS3435","020120035","1000","2018/05/23 12:53:14","00030201",\N,\N
"DS3435A","020120002","330","2020/03/20 08:56:38","0114",\N,\N
"DS3435A","020120007","500","2020/03/20 08:56:38","0114",\N,\N
